Store,Timestamp,Product Name,Size,Original Price,Discounted Price,Unit Price,Product Link
Adelaide's Finest,2025-05-06 19:18:22,Honeydew Melon Half (approx 600g),600g),N/A,3.54,$5.90 per kg,https://shop.adelaidesfinest.com.au//product/498252/honeydew-melon-half-approx-600g
Adelaide's Finest,2025-05-06 19:18:22,Honeydew Melon Whole (approx 1.2kg),1.2kg),N/A,7.08,$5.90 per kg,https://shop.adelaidesfinest.com.au//product/498344/honeydew-melon-whole-approx-1-2kg
Adelaide's Finest,2025-05-06 19:18:22,5 Stagioni Pizza Flour Napoletana 1kg,1kg,3.4,3.00,$0.30 per 100g,https://shop.adelaidesfinest.com.au//product/513187/5-stagioni-pizza-flour-napoletana-1kg
Adelaide's Finest,2025-05-06 19:18:22,Farmers Choice Coriander 30g,30g,N/A,3.50,$1.17 per 10g,https://shop.adelaidesfinest.com.au//product/348498/farmers-choice-coriander-30g
Adelaide's Finest,2025-05-06 19:18:22,Bundaberg Raw Sugar 2kg,2kg,4.8,4.00,$0.20 per 100g,https://shop.adelaidesfinest.com.au//product/474441/bundaberg-raw-sugar-2kg
Adelaide's Finest,2025-05-06 19:18:22,Fennel Each,Each,N/A,3.00,$3.00 Each,https://shop.adelaidesfinest.com.au//product/498292/fennel-each
Adelaide's Finest,2025-05-06 19:18:22,Radish Bunch Each,Each,N/A,3.00,$3.00 Each,https://shop.adelaidesfinest.com.au//product/498295/radish-bunch-each
Adelaide's Finest,2025-05-06 19:18:22,Tomatoes Cocktail Truss 250g Pre-Pack,Pre-Pack,N/A,4.50,$18.00 per kg,https://shop.adelaidesfinest.com.au//product/391748/tomatoes-cocktail-truss-250g-pre-pack
Adelaide's Finest,2025-05-06 19:18:22,Bean Shoots Pre Pack 350g,350g,N/A,2.90,$8.29 per kg,https://shop.adelaidesfinest.com.au//product/303283/bean-shoots-pre-pack-350g
Adelaide's Finest,2025-05-06 19:18:22,Limes Loose 250g,250g,N/A,2.73,$10.92 per kg,https://shop.adelaidesfinest.com.au//product/498255/limes-loose-250g
Adelaide's Finest,2025-05-06 19:18:22,Cabbage Red Quarter,Quarter,N/A,2.50,$2.50 each,https://shop.adelaidesfinest.com.au//product/378867/cabbage-red-quarter
Adelaide's Finest,2025-05-06 19:18:22,Lettuce Cos Each,Each,N/A,4.00,$4.00 Each,https://shop.adelaidesfinest.com.au//product/498264/lettuce-cos-each
